Requirement ID,Readable group,Group source values,Ledger row SHA-256,Effective fields complete,Conflict
KBDL-CMP-043,57,"Blueprint section:group='Skip Link, Navigation Link/List, Primary/Global Navigation, Local/Section Navigation, Breadcrumb, Tabs, Pagination, Back Link';ledger='Skip Link, Navigation Link/List, Primary/Global Navigation, Local/Section Navigation, Breadcrumb, Tabs, Pagination, Back Link';match=True | Roadmap prompt:group='KBDL-007';ledger='KBDL-007';match=True | Lifecycle status:group='Approved';ledger='Approved';match=True | Provenance:group='Confirmed';ledger='Confirmed';match=True | Validation classification:group='Not verified';ledger='Not verified';match=True",f92e3cb2f07129cea9bafc6a37fd251952debbf0f3c9f9eb5c3e949975d1a06e,True,None
KBDL-CMP-044,57,"Blueprint section:group='Skip Link, Navigation Link/List, Primary/Global Navigation, Local/Section Navigation, Breadcrumb, Tabs, Pagination, Back Link';ledger='Skip Link, Navigation Link/List, Primary/Global Navigation, Local/Section Navigation, Breadcrumb, Tabs, Pagination, Back Link';match=True | Roadmap prompt:group='KBDL-007';ledger='KBDL-007';match=True | Lifecycle status:group='Recommended';ledger='Recommended';match=True | Provenance:group='Assumed';ledger='Assumed';match=True | Validation classification:group='Not applicable';ledger='Not applicable';match=True",e8d9f54d8209071725da9c56b991a19d1f6a689f9be9a9835378683e74ac6692,True,None
KBDL-CMP-045,57,"Blueprint section:group='Skip Link, Navigation Link/List, Primary/Global Navigation, Local/Section Navigation, Breadcrumb, Tabs, Pagination, Back Link';ledger='Skip Link, Navigation Link/List, Primary/Global Navigation, Local/Section Navigation, Breadcrumb, Tabs, Pagination, Back Link';match=True | Roadmap prompt:group='KBDL-007';ledger='KBDL-007';match=True | Lifecycle status:group='Approved';ledger='Approved';match=True | Provenance:group='Confirmed';ledger='Confirmed';match=True | Validation classification:group='Not verified';ledger='Not verified';match=True",58476854862628cc635b57eb3d46d4352c6b46b3784e81892196e3dbb12c85f7,True,None
KBDL-CMP-046,57,"Blueprint section:group='Skip Link, Navigation Link/List, Primary/Global Navigation, Local/Section Navigation, Breadcrumb, Tabs, Pagination, Back Link';ledger='Skip Link, Navigation Link/List, Primary/Global Navigation, Local/Section Navigation, Breadcrumb, Tabs, Pagination, Back Link';match=True | Roadmap prompt:group='KBDL-007';ledger='KBDL-007';match=True | Lifecycle status:group='Recommended';ledger='Recommended';match=True | Provenance:group='Assumed';ledger='Assumed';match=True | Validation classification:group='Not applicable';ledger='Not applicable';match=True",f59647d86e21a49059817564f5390040d270417168f981eb366a60943a6bbea7,True,None
KBDL-CMP-047,57,"Blueprint section:group='Skip Link, Navigation Link/List, Primary/Global Navigation, Local/Section Navigation, Breadcrumb, Tabs, Pagination, Back Link';ledger='Skip Link, Navigation Link/List, Primary/Global Navigation, Local/Section Navigation, Breadcrumb, Tabs, Pagination, Back Link';match=True | Roadmap prompt:group='KBDL-007';ledger='KBDL-007';match=True | Lifecycle status:group='Approved';ledger='Approved';match=True | Provenance:group='Confirmed';ledger='Confirmed';match=True | Validation classification:group='Not verified';ledger='Not verified';match=True",117a119ae3dfd01319666ea205ea39222d9488dd04266b125f4561b92f9ab95c,True,None
KBDL-CMP-048,57,"Blueprint section:group='Skip Link, Navigation Link/List, Primary/Global Navigation, Local/Section Navigation, Breadcrumb, Tabs, Pagination, Back Link';ledger='Skip Link, Navigation Link/List, Primary/Global Navigation, Local/Section Navigation, Breadcrumb, Tabs, Pagination, Back Link';match=True | Roadmap prompt:group='KBDL-007';ledger='KBDL-007';match=True | Lifecycle status:group='Recommended';ledger='Recommended';match=True | Provenance:group='Assumed';ledger='Assumed';match=True | Validation classification:group='Not applicable';ledger='Not applicable';match=True",092107dabb064e2c0e6b165089799ff6761b556637d8bd86aa1a68ca2981d813,True,None
KBDL-CMP-049,57,"Blueprint section:group='Skip Link, Navigation Link/List, Primary/Global Navigation, Local/Section Navigation, Breadcrumb, Tabs, Pagination, Back Link';ledger='Skip Link, Navigation Link/List, Primary/Global Navigation, Local/Section Navigation, Breadcrumb, Tabs, Pagination, Back Link';match=True | Roadmap prompt:group='KBDL-007';ledger='KBDL-007';match=True | Lifecycle status:group='Approved';ledger='Approved';match=True | Provenance:group='Confirmed';ledger='Confirmed';match=True | Validation classification:group='Not verified';ledger='Not verified';match=True",badf439ef690ba4d67e60570a528694403052ceb13a3fd422f22a4dcf972bceb,True,None
KBDL-CMP-050,54,Blueprint section:group='Shared component contract; native-semantics-first rule; accessible naming; component state model; KBDL-008 scope boundary; focus/keyboard/pointer behavior; responsive/target-size/theme/foundation/motion mapping; cross-component composition; profile compatibility';ledger='Shared component contract; native-semantics-first rule; accessible naming; component state model; KBDL-008 scope boundary; focus/keyboard/pointer behavior; responsive/target-size/theme/foundation/motion mapping; cross-component composition; profile compatibility';match=True | Roadmap prompt:group='KBDL-007';ledger='KBDL-007';match=True | Lifecycle status:group='Approved';ledger='Approved';match=True | Provenance:group='Confirmed';ledger='Confirmed';match=True | Validation classification:group='Not applicable';ledger='Not applicable';match=True,71f992b9118e923e0b85e21c1bff46cdc6ed79b4be2efb6a482d49b2826f0ccd,True,None
KBDL-CMP-051,54,Blueprint section:group='Shared component contract; native-semantics-first rule; accessible naming; component state model; KBDL-008 scope boundary; focus/keyboard/pointer behavior; responsive/target-size/theme/foundation/motion mapping; cross-component composition; profile compatibility';ledger='Shared component contract; native-semantics-first rule; accessible naming; component state model; KBDL-008 scope boundary; focus/keyboard/pointer behavior; responsive/target-size/theme/foundation/motion mapping; cross-component composition; profile compatibility';match=True | Roadmap prompt:group='KBDL-007';ledger='KBDL-007';match=True | Lifecycle status:group='Approved';ledger='Approved';match=True | Provenance:group='Confirmed';ledger='Confirmed';match=True | Validation classification:group='Not verified';ledger='Not verified';match=True,6f1a9e330cb915c4bb858a804b5401964298cde6cb51c26d38d2afa2f2cbb348,True,None
KBDL-CMP-052,58,"Blueprint section:group='KBDL-007 ownership boundary; extended system-component contract; surface architecture; Container Surface, Panel, Card, Accordion, Static Data Table';ledger='KBDL-007 ownership boundary; extended system-component contract; surface architecture; Container Surface, Panel, Card, Accordion, Static Data Table';match=True | Roadmap prompt:group='KBDL-008';ledger='KBDL-008';match=True | Lifecycle status:group='Approved';ledger='Approved';match=True | Provenance:group='Confirmed';ledger='Confirmed';match=True | Validation classification:group='Not applicable';ledger='Not applicable';match=True",4e694e8a2a1e899eed7aa3a34b27cd1c72eef1eb93683134b05baca3cdca156c,True,None
KBDL-CMP-053,58,"Blueprint section:group='KBDL-007 ownership boundary; extended system-component contract; surface architecture; Container Surface, Panel, Card, Accordion, Static Data Table';ledger='KBDL-007 ownership boundary; extended system-component contract; surface architecture; Container Surface, Panel, Card, Accordion, Static Data Table';match=True | Roadmap prompt:group='KBDL-008';ledger='KBDL-008';match=True | Lifecycle status:group='Approved';ledger='Approved';match=True | Provenance:group='Confirmed';ledger='Confirmed';match=True | Validation classification:group='Not verified';ledger='Not verified';match=True",2ec85949d06324fb19354e13067d63cdcb51e8d196e8e2c879012c1299815f1e,True,None
KBDL-CMP-054,58,"Blueprint section:group='KBDL-007 ownership boundary; extended system-component contract; surface architecture; Container Surface, Panel, Card, Accordion, Static Data Table';ledger='KBDL-007 ownership boundary; extended system-component contract; surface architecture; Container Surface, Panel, Card, Accordion, Static Data Table';match=True | Roadmap prompt:group='KBDL-008';ledger='KBDL-008';match=True | Lifecycle status:group='Approved';ledger='Approved';match=True | Provenance:group='Confirmed';ledger='Confirmed';match=True | Validation classification:group='Not verified';ledger='Not verified';match=True",9b7b4bb464d17577bb8818af89aff99aa7da85e203a1dc08afb02cd46b19e976,True,None
KBDL-CMP-055,58,"Blueprint section:group='KBDL-007 ownership boundary; extended system-component contract; surface architecture; Container Surface, Panel, Card, Accordion, Static Data Table';ledger='KBDL-007 ownership boundary; extended system-component contract; surface architecture; Container Surface, Panel, Card, Accordion, Static Data Table';match=True | Roadmap prompt:group='KBDL-008';ledger='KBDL-008';match=True | Lifecycle status:group='Approved';ledger='Approved';match=True | Provenance:group='Confirmed';ledger='Confirmed';match=True | Validation classification:group='Not verified';ledger='Not verified';match=True",8f8d82aa256f8999853c4bba3f11521346a006fe059b1e39a84b7fdea852e385,True,None
KBDL-CMP-056,59,"Blueprint section:group='Overlay architecture; Tooltip, Popover, Menu surface, Listbox popup, Dialog, Modal Dialog, Alert Dialog, Drawer/Sheet; overlay layering and nesting';ledger='Overlay architecture; Tooltip, Popover, Menu surface, Listbox popup, Dialog, Modal Dialog, Alert Dialog, Drawer/Sheet; overlay layering and nesting';match=True | Roadmap prompt:group='KBDL-008';ledger='KBDL-008';match=True | Lifecycle status:group='Approved';ledger='Approved';match=True | Provenance:group='Confirmed';ledger='Confirmed';match=True | Validation classification:group='Not applicable';ledger='Not applicable';match=True",96d2e1012e67bf879759a3a7e3e449eefb168735b9dd2de4cefc3e0f191c6392,True,None
KBDL-CMP-057,59,"Blueprint section:group='Overlay architecture; Tooltip, Popover, Menu surface, Listbox popup, Dialog, Modal Dialog, Alert Dialog, Drawer/Sheet; overlay layering and nesting';ledger='Overlay architecture; Tooltip, Popover, Menu surface, Listbox popup, Dialog, Modal Dialog, Alert Dialog, Drawer/Sheet; overlay layering and nesting';match=True | Roadmap prompt:group='KBDL-008';ledger='KBDL-008';match=True | Lifecycle status:group='Approved';ledger='Approved';match=True | Provenance:group='Confirmed';ledger='Confirmed';match=True | Validation classification:group='Not verified';ledger='Not verified';match=True",6919914d77e51ebbe801a6d8b9b5d960142dc544b72c2629b86f09062199eb5b,True,None
KBDL-CMP-058,59,"Blueprint section:group='Overlay architecture; Tooltip, Popover, Menu surface, Listbox popup, Dialog, Modal Dialog, Alert Dialog, Drawer/Sheet; overlay layering and nesting';ledger='Overlay architecture; Tooltip, Popover, Menu surface, Listbox popup, Dialog, Modal Dialog, Alert Dialog, Drawer/Sheet; overlay layering and nesting';match=True | Roadmap prompt:group='KBDL-008';ledger='KBDL-008';match=True | Lifecycle status:group='Approved';ledger='Approved';match=True | Provenance:group='Confirmed';ledger='Confirmed';match=True | Validation classification:group='Not verified';ledger='Not verified';match=True",5b82fc50ffbfb41d4647ca1032ae3480339516e2b414d983e040f0a520207c6e,True,None
KBDL-CMP-059,59,"Blueprint section:group='Overlay architecture; Tooltip, Popover, Menu surface, Listbox popup, Dialog, Modal Dialog, Alert Dialog, Drawer/Sheet; overlay layering and nesting';ledger='Overlay architecture; Tooltip, Popover, Menu surface, Listbox popup, Dialog, Modal Dialog, Alert Dialog, Drawer/Sheet; overlay layering and nesting';match=True | Roadmap prompt:group='KBDL-008';ledger='KBDL-008';match=True | Lifecycle status:group='Approved';ledger='Approved';match=True | Provenance:group='Confirmed';ledger='Confirmed';match=True | Validation classification:group='Not verified';ledger='Not verified';match=True",82ff14b2e5025c6ee2d43fe9479bf09e590b3faeffa2b8044bb7c27725af5197,True,None
KBDL-CMP-060,59,"Blueprint section:group='Overlay architecture; Tooltip, Popover, Menu surface, Listbox popup, Dialog, Modal Dialog, Alert Dialog, Drawer/Sheet; overlay layering and nesting';ledger='Overlay architecture; Tooltip, Popover, Menu surface, Listbox popup, Dialog, Modal Dialog, Alert Dialog, Drawer/Sheet; overlay layering and nesting';match=True | Roadmap prompt:group='KBDL-008';ledger='KBDL-008';match=True | Lifecycle status:group='Approved';ledger='Approved';match=True | Provenance:group='Confirmed';ledger='Confirmed';match=True | Validation classification:group='Not verified';ledger='Not verified';match=True",2c9344127e6ad0b90d33258a62e8f0f21fe3c8086da76f7ecf72acdd8be96477,True,None
